level_0,Unnamed: 0.1,Unnamed: 0,SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR,BirthsSingle,Population
168.0,646.0,,,,,,,,,,,,,Too Little Too Late,2027,8084402.428832293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011719.0,8084402428.832293
169.0,647.0,,,,,,,,,,,,,Too Little Too Late,2028,8134608.83052072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100289999.0,8134608830.5207205
170.0,648.0,,,,,,,,,,,,,Too Little Too Late,2029,8183261.223694935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99536817.0,8183261223.694936
171.0,649.0,,,,,,,,,,,,,Too Little Too Late,2030,8230335.018036734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98904086.0,8230335018.036735
172.0,650.0,,,,,,,,,,,,,Too Little Too Late,2031,8275927.126546785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98492611.0,8275927126.546785
173.0,651.0,,,,,,,,,,,,,Too Little Too Late,2032,8320046.293935841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97946628.0,8320046293.935841
174.0,652.0,,,,,,,,,,,,,Too Little Too Late,2033,8362474.354261908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97060032.0,8362474354.261908
175.0,653.0,,,,,,,,,,,,,Too Little Too Late,2034,8403052.446734624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96152506.0,8403052446.734624
176.0,654.0,,,,,,,,,,,,,Too Little Too Late,2035,8441805.539275553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95320818.0,8441805539.275553
177.0,655.0,,,,,,,,,,,,,Too Little Too Late,2036,8478651.385561211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94218804.0,8478651385.561211
178.0,656.0,,,,,,,,,,,,,Too Little Too Late,2037,8513370.020753799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92871906.0,8513370020.753799
179.0,657.0,,,,,,,,,,,,,Too Little Too Late,2038,8545919.467132771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91669361.0,8545919467.1327715
180.0,658.0,,,,,,,,,,,,,Too Little Too Late,2039,8576407.3688764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90602890.0,8576407368.876399
181.0,659.0,,,,,,,,,,,,,Too Little Too Late,2040,8604831.889548346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89456728.0,8604831889.548346
182.0,660.0,,,,,,,,,,,,,Too Little Too Late,2041,8631168.599283444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88391569.0,8631168599.283443
183.0,661.0,,,,,,,,,,,,,Too Little Too Late,2042,8655539.544381665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87575027.0,8655539544.381664
184.0,662.0,,,,,,,,,,,,,Too Little Too Late,2043,8678027.40040525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86715847.0,8678027400.40525
185.0,663.0,,,,,,,,,,,,,Too Little Too Late,2044,8698510.334644647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85583358.0,8698510334.644648
186.0,664.0,,,,,,,,,,,,,Too Little Too Late,2045,8716895.483959517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84449293.0,8716895483.959517
187.0,665.0,,,,,,,,,,,,,Too Little Too Late,2046,8733266.066872017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83459642.0,8733266066.872017
188.0,666.0,,,,,,,,,,,,,Too Little Too Late,2047,8747645.017591108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82326997.0,8747645017.591108
189.0,667.0,,,,,,,,,,,,,Too Little Too Late,2048,8759921.778128918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81014643.0,8759921778.128918
190.0,668.0,,,,,,,,,,,,,Too Little Too Late,2049,8770110.869866375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79865674.0,8770110869.866375
191.0,669.0,,,,,,,,,,,,,Too Little Too Late,2050,8778367.338698633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78915245.0,8778367338.698633
192.0,670.0,,,,,,,,,,,,,Too Little Too Late,2051,8784753.132499836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77922415.0,8784753132.499836
193.0,671.0,,,,,,,,,,,,,Too Little Too Late,2052,8789255.496381363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76929515.0,8789255496.381363
194.0,672.0,,,,,,,,,,,,,Too Little Too Late,2053,8791948.565464914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76095361.0,8791948565.464914
195.0,673.0,,,,,,,,,,,,,Too Little Too Late,2054,8792909.124225337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75257648.0,8792909124.225338
196.0,674.0,,,,,,,,,,,,,Too Little Too Late,2055,8792081.086445542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74225108.0,8792081086.445541
197.0,675.0,,,,,,,,,,,,,Too Little Too Late,2056,8789408.24803471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73175824.0,8789408248.03471
198.0,676.0,,,,,,,,,,,,,Too Little Too Late,2057,8784956.88367783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72257453.0,8784956883.677832
199.0,677.0,,,,,,,,,,,,,Too Little Too Late,2058,8778774.74193668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71292902.0,8778774741.93668
200.0,678.0,,,,,,,,,,,,,Too Little Too Late,2059,8770822.148144003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70233740.0,8770822148.144003
201.0,679.0,,,,,,,,,,,,,Too Little Too Late,2060,8761123.52516527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69303223.0,8761123525.16527
202.0,680.0,,,,,,,,,,,,,Too Little Too Late,2061,8749789.061376493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68540279.0,8749789061.376493
203.0,681.0,,,,,,,,,,,,,Too Little Too Late,2062,8736867.61566279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67742741.0,8736867615.66279
204.0,682.0,,,,,,,,,,,,,Too Little Too Late,2063,8722327.920561116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66861937.0,8722327920.561115
205.0,683.0,,,,,,,,,,,,,Too Little Too Late,2064,8706176.616111863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66035421.0,8706176616.111864
206.0,684.0,,,,,,,,,,,,,Too Little Too Late,2065,8688459.8100717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65242705.0,8688459810.0717
207.0,685.0,,,,,,,,,,,,,Too Little Too Late,2066,8669171.663958807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64347662.0,8669171663.958807
208.0,686.0,,,,,,,,,,,,,Too Little Too Late,2067,8648286.48290218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63411822.0,8648286482.90218
209.0,687.0,,,,,,,,,,,,,Too Little Too Late,2068,8625841.824480036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62572089.0,8625841824.480036
210.0,688.0,,,,,,,,,,,,,Too Little Too Late,2069,8601895.584198806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61778105.0,8601895584.198807
211.0,689.0,,,,,,,,,,,,,Too Little Too Late,2070,8576464.912808307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60949494.0,8576464912.808307
212.0,690.0,,,,,,,,,,,,,Too Little Too Late,2071,8549569.939273844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60164389.0,8549569939.273844
213.0,691.0,,,,,,,,,,,,,Too Little Too Late,2072,8521265.609223766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59470076.0,8521265609.223766
214.0,692.0,,,,,,,,,,,,,Too Little Too Late,2073,8491588.502919678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58749120.0,8491588502.919678
215.0,693.0,,,,,,,,,,,,,Too Little Too Late,2074,8460536.58488644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57942295.0,8460536584.886439
216.0,694.0,,,,,,,,,,,,,Too Little Too Late,2075,8428127.245908871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57158352.0,8428127245.908872
217.0,695.0,,,,,,,,,,,,,Too Little Too Late,2076,8394410.488686765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56433852.0,8394410488.686765
218.0,696.0,,,,,,,,,,,,,Too Little Too Late,2077,8359422.25645832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55675483.0,8359422256.45832
219.0,697.0,,,,,,,,,,,,,Too Little Too Late,2078,8323186.435544634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54891787.0,8323186435.544634
220.0,698.0,,,,,,,,,,,,,Too Little Too Late,2079,8285749.466175778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54183900.0,8285749466.175777
221.0,699.0,,,,,,,,,,,,,Too Little Too Late,2080,8247166.498684326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53541699.0,8247166498.684326
222.0,700.0,,,,,,,,,,,,,Too Little Too Late,2081,8207476.86835383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52877470.0,8207476868.353829
223.0,701.0,,,,,,,,,,,,,Too Little Too Late,2082,8166715.066361521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52194010.0,8166715066.361522
224.0,702.0,,,,,,,,,,,,,Too Little Too Late,2083,8124924.798311465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51548235.0,8124924798.311465
225.0,703.0,,,,,,,,,,,,,Too Little Too Late,2084,8082150.1840824345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50914557.0,8082150184.082435
226.0,704.0,,,,,,,,,,,,,Too Little Too Late,2085,8038433.267038272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50243056.0,8038433267.038272
227.0,705.0,,,,,,,,,,,,,Too Little Too Late,2086,7993822.174783343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49574620.0,7993822174.783343
228.0,706.0,,,,,,,,,,,,,Too Little Too Late,2087,7948364.560484295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48957228.0,7948364560.484295
229.0,707.0,,,,,,,,,,,,,Too Little Too Late,2088,7902102.082972413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48358496.0,7902102082.972413
230.0,708.0,,,,,,,,,,,,,Too Little Too Late,2089,7855080.686485126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47751329.0,7855080686.485126
231.0,709.0,,,,,,,,,,,,,Too Little Too Late,2090,7807346.91284092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47170616.0,7807346912.8409195
232.0,710.0,,,,,,,,,,,,,Too Little Too Late,2091,7758935.503243705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46626548.0,7758935503.243705
233.0,711.0,,,,,,,,,,,,,Too Little Too Late,2092,7709883.829487505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46070846.0,7709883829.487505
234.0,712.0,,,,,,,,,,,,,Too Little Too Late,2093,7660247.627841117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45490928.0,7660247627.841117
235.0,713.0,,,,,,,,,,,,,Too Little Too Late,2094,7610078.240773853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44931405.0,7610078240.773853
236.0,714.0,,,,,,,,,,,,,Too Little Too Late,2095,7559406.12978657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44398222.0,7559406129.78657
237.0,715.0,,,,,,,,,,,,,Too Little Too Late,2096,7508270.472099951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43856346.0,7508270472.099951
238.0,716.0,,,,,,,,,,,,,Too Little Too Late,2097,7456727.277272234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43313897.0,7456727277.272234
239.0,717.0,,,,,,,,,,,,,Too Little Too Late,2098,7404809.644889907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42804561.0,7404809644.889907
240.0,718.0,,,,,,,,,,,,,Too Little Too Late,2099,7352526.4285156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42319098.0,7352526428.5156
241.0,719.0,,,,,,,,,,,,,Too Little Too Late,2100,7299909.445991988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41824924.0,7299909445.991988
,,,,,,,,,,,,,,Reference,2018,7723391.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138640277.7,7723391011.0
,,,,,,,,,,,,,,Reference,2019,7805529.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138558439.3,7805529125.0
,,,,,,,,,,,,,,Reference,2020,7886693.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138242501.0,7886693580.0
,,,,,,,,,,,,,,Reference,2021,7966665.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137786023.4,7966665211.0
,,,,,,,,,,,,,,Reference,2022,8045375.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137346509.9,8045375451.0
,,,,,,,,,,,,,,Reference,2023,8122797.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136839735.4,8122797867.0
,,,,,,,,,,,,,,Reference,2024,8198756.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136127921.7,8198756532.0
,,,,,,,,,,,,,,Reference,2025,8273083.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135323948.4,8273083818.0
,,,,,,,,,,,,,,Reference,2026,8345689.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134501084.8,8345689982.0
,,,,,,,,,,,,,,Reference,2027,8416576.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133761428.7,8416576130.000001
,,,,,,,,,,,,,,Reference,2028,8485795.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133084045.0,8485795919.0
,,,,,,,,,,,,,,Reference,2029,8553312.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132373828.8,8553312856.000001
,,,,,,,,,,,,,,Reference,2030,8619058.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131656259.6,8619058953.0
,,,,,,,,,,,,,,Reference,2031,8683042.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130940730.6,8683042395.0
,,,,,,,,,,,,,,Reference,2032,8745257.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130270634.8,8745257656.0
,,,,,,,,,,,,,,Reference,2033,8805680.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129650911.7,8805680119.0
,,,,,,,,,,,,,,Reference,2034,8864337.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129059801.4,8864337481.0
,,,,,,,,,,,,,,Reference,2035,8921246.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128485685.3,8921246891.0
,,,,,,,,,,,,,,Reference,2036,8976395.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127908774.8,8976395584.0
,,,,,,,,,,,,,,Reference,2037,9029771.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127345061.4,9029771873.0
,,,,,,,,,,,,,,Reference,2038,9081354.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126728225.5,9081354412.0
,,,,,,,,,,,,,,Reference,2039,9131121.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126122233.2,9131121464.0
,,,,,,,,,,,,,,Reference,2040,9179083.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125520013.1,9179083525.0
,,,,,,,,,,,,,,Reference,2041,9225208.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124907769.2,9225208209.0
,,,,,,,,,,,,,,Reference,2042,9269477.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124273060.1,9269477788.0
,,,,,,,,,,,,,,Reference,2043,9311832.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123554264.6,9311832053.0
,,,,,,,,,,,,,,Reference,2044,9352201.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122791045.5,9352201944.0
,,,,,,,,,,,,,,Reference,2045,9390558.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121992162.5,9390558602.0
,,,,,,,,,,,,,,Reference,2046,9426867.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121165181.8,9426867911.0
,,,,,,,,,,,,,,Reference,2047,9461124.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120307283.4,9461124288.0
,,,,,,,,,,,,,,Reference,2048,9493330.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119465046.2,9493330078.0
,,,,,,,,,,,,,,Reference,2049,9523465.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118591423.8,9523465887.0
,,,,,,,,,,,,,,Reference,2050,9551506.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117695552.0,9551506077.0
,,,,,,,,,,,,,,Reference,2051,9577443.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116796088.5,9577443894.0
,,,,,,,,,,,,,,Reference,2052,9601291.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115886809.5,9601291404.0
,,,,,,,,,,,,,,Reference,2053,9623075.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114995829.6,9623075287.0
,,,,,,,,,,,,,,Reference,2054,9642808.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114087306.7,9642808470.0
,,,,,,,,,,,,,,Reference,2055,9660498.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113170395.3,9660498856.0
,,,,,,,,,,,,,,Reference,2056,9676158.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112261396.6,9676158366.0
,,,,,,,,,,,,,,Reference,2057,9689826.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111357436.7,9689826469.0
,,,,,,,,,,,,,,Reference,2058,9701549.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110473793.4,9701549880.0
,,,,,,,,,,,,,,Reference,2059,9711366.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109591938.8,9711366041.0
,,,,,,,,,,,,,,Reference,2060,9719318.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108715610.7,9719318272.0
,,,,,,,,,,,,,,Reference,2061,9725419.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107846359.1,9725419042.0
,,,,,,,,,,,,,,Reference,2062,9729702.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106990387.3,9729702777.0
,,,,,,,,,,,,,,Reference,2063,9732206.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106150914.9,9732206794.0
,,,,,,,,,,,,,,Reference,2064,9732922.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105314449.5,9732922689.0
,,,,,,,,,,,,,,Reference,2065,9731871.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104485740.8,9731871402.0
,,,,,,,,,,,,,,Reference,2066,9729064.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103661450.8,9729064465.0
,,,,,,,,,,,,,,Reference,2067,9724513.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102850090.4,9724513081.0
,,,,,,,,,,,,,,Reference,2068,9718249.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102043918.0,9718249401.0
,,,,,,,,,,,,,,Reference,2069,9710282.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101237670.4,9710282554.0
,,,,,,,,,,,,,,Reference,2070,9700610.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100433023.9,9700610324.0
,,,,,,,,,,,,,,Reference,2071,9689251.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99625913.79,9689251038.0
,,,,,,,,,,,,,,Reference,2072,9676243.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98817233.4,9676243561.0
,,,,,,,,,,,,,,Reference,2073,9661590.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98008101.58,9661590658.0
,,,,,,,,,,,,,,Reference,2074,9645329.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97199884.59,9645329918.0
,,,,,,,,,,,,,,Reference,2075,9627498.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96402663.9,9627498797.0
,,,,,,,,,,,,,,Reference,2076,9608104.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95609781.87,9608104964.0
,,,,,,,,,,,,,,Reference,2077,9587197.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94823146.5,9587197508.0
